path,label,class_id,split,official_split,group_id,qr_identity,capture_index,extraction_method,source,capture_kind,is_exact_app_crop,licence,width,height,sha256
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/945.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:31,31,15,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,62271936f6420f07f88f14194279dd4e6ea9b057c5dfbf0b0f20c5e2cb6d970d
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/946.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:31,31,16,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,2780d58f51ae4e34cb3ce70d5331177bb7d592d7d06c0b26c41e871a6aa4f516
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/947.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:31,31,17,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,c7cd4b02caaf731ef4d5d913297f067fe3b4444af8c73cefff2fd24be9735e3a
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/948.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:31,31,18,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,0dc2b825b2aa0569d457526be1c650fd1d4f8520b377b31181cf3222f6786540
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/949.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:31,31,19,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,1e3eb86f05abaa2b261751f4799b0738b7f6eec021a90da052a4539537bb30ed
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/950.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:31,31,20,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,cdba8ab3c67422f50ace43e1e9d687b3b42d59d7658ca29bed9886c27891cd95
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/951.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:31,31,21,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,4c77812ef22eb69379c21f34b8b1788ec2f5712d6621a278517c31ab7ac0e126
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/952.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:31,31,22,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,7f1cafa9c1f62195dfe4135fb6bc12685fcd7aa6e0d66a3d42c439d7f9f321c1
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/953.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:31,31,23,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,3c907e28510c84cc938994540d5e71119080ccbad296b3f3a56a871f876d17d7
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/954.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:31,31,24,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,5223a10151b0c24cb2ae0458c044bb718c66cbd41907739c016f342d8c1d36ea
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/955.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:31,31,25,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,1afe96c4070a54e118003e7ad77b58e01ac2ee4b7d8173b0f30c0e209498a7fc
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/956.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:31,31,26,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,462f495498ce7d9638ad9f31948597a98e63fb91f3ac3d8c2ef51c4f3cb6e9a7
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/957.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:31,31,27,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,b1f1b49b7feaaf536447093e17a42015a5d01997db447ce329e8bcec604732e1
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/958.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:31,31,28,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,1f29a0aef8ca5bc224d59f3d367007c1ebdb28a963633b63cb88aee6b10ddc2c
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/959.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:31,31,29,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,dc9c3206c727180aafaf13c3155109959420fc37223b6ec1747886da528893f8
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/960.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,0,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,729a96c9208882615aad9b79b4212b3f7d902356a5dacade2cee16d95cce9f59
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/961.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,1,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,bd85a3c2c9d3cae9cb2c987b661cf848bf115362c59b0fb18f1702c48e7050fe
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/962.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,2,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,270ca134491385f9d39fbff0257b0a39ca693a01a0e0c1ae65ddb189b37b05e3
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/963.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,3,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,3aa3e4ee8deb7702f776c5cba36546f4950f43ae4d807a29d7c8cc7bba51f219
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/964.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,4,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,3b43be282268be1c8f14ba7030b1bdaba2c13a7ddf39acfc58b3e018fa1f247f
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/965.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,5,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,d4a11296fd981b03ceaa1eae257d6e93dbac2091c0868297e3e71997d582f7a4
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/966.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,6,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,9e2e855844665240d6b53ce64d79821bab713983fbbabfb5d88f715067c05f65
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/967.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,7,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,dfd9ad82ebe45147937b8c1b8f426df2113da53d48e0099d485a12c77d951bbd
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/968.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,8,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,62efbe6149b63356f12c0b4cd7e1bfa0a2b7202705db73712c6f5d55444537e0
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/969.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,9,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,4f622a90df77bb21c6011ffe970067c01cca4ade03ba4529b9536f109494c603
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/970.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,10,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,5c4a7424c5355dba38b367ba647d11cc329b62903941b8e1049cb6fbdc26aee2
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/971.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,11,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,1ffb57d219440eca5f6139c14bc81bc079aff379a5acd9725e98d6964525daaf
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/972.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,12,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,59566abe66e13b7f29fd6b8b878e4481bb309c0add47c76eb83ba7b77bab02c3
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/973.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,13,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,02c5680b6cae5af30b8d58cfc7521dc63f7bd4678352bd1499c32f6f1cb20899
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/974.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,14,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,d05cba67514f093bc40bbfc21068da2012e431fa89ad103750f4365b547dc54b
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/975.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,15,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,77adf18c61dfb5a42fe562bb4148c02cf4b96536af6eb751e1d63a90f2e8a3ec
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/976.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,16,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,8d5f80f8662690492218a114acc3a2b5d1351543e13fd851e5c562685ef30f54
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/977.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,17,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,b596038acf15e243dae162ae4d427cf94b22be186a414997cc00b062ec4794a8
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/978.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,18,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,618d01c38dd03cb0aeab51b7d138af4ad42e79135ea848ce86e1eb32fc828e97
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/979.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,19,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,e93ef332ba119a7e9ba92c03515423fd6e1f7c7aaef58af2bc8f45fe10c1cc21
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/980.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,20,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,3203c7ea7846a1589762568d8c33e6d8ed7ade270ed8eb00dca0da4b81723e66
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/981.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,21,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,11fa21ceec5ac131364521ea710eb8ae2817b8e90459a2a77c508d22ff544324
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/982.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,22,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,76050c38d93fdbbbe18844774e4550c6f75b35c67927cb36a2fa3accc7f870ab
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/983.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,23,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,5acc78c565d08dd005d204d98176b339635102bb6a70dce173c6d2c216c917d2
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/984.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,24,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,12f2bec27b592c631cbf93ec5403796df693ade25bec67df146dce82dc972d49
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/985.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,25,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,c2ac5b8650f7918666c955f104189728640b8a7af018135d201029e1e116580b
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/986.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,26,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,25acd98e63542939445f1bd8354a1f59280240d5bb38370cd7de15797f157320
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/987.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,27,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,e9be4147c1e2af6c6c95f1849d5bfbb86cad939f69d80f08e64597055dfa0f09
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/988.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,28,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,45030236bde339ddaeefa7fae120b82f0023510ad59f9ded24d27e78c98f77ba
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/989.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:32,32,29,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,c8ee58f4a8b7f43a31f94e031aec1f9533e751e5030b21e35729fb9d69051cdd
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/990.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,0,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,5aa67016fa7b635ad9dd15f5d290eab3d3ad140463e274a841e59ea06e6c3914
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/991.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,1,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,6ea0cdb1fe2de09c5eda6e311b95e50c378fac074a4dbe797c9635bd3f05b40e
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/992.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,2,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,9113c3d9006646d3d8278cbc62fd833a343958fe72551cd82c234b95f637fd6e
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/993.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,3,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,1e1c54d4ea9fd97ebeedd54ee6717e29a7dd9b8cba8fc891170cedbb8a0deb6f
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/994.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,4,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,d5ea56c431b0474f08b0552e37fec95f192339a064eefc8a327ee50d5586c988
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/995.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,5,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,6081bfb37cd73686049c7d36f307afca1bec45aac3c48647ed8557eab66abb77
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/996.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,6,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,76b4ed392fba33a876ca6524a6e725679a8acc82ce7b028af59e1e1be38ada68
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/997.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,7,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,15eb3a19f86e621d5c9f6087655027a94bf466796674d2f274c33f533f3c087c
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/998.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,8,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,e5f04e9222d4686300ea1773377b111d33187bf1895d33751e324b8809e1d8de
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/999.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,9,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,47993b6022a0fa2d3f45bd0645ef189dbc0a24e2b89e97980862a95260ec4249
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1000.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,10,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,fbbf545da35b817498e22ef4306c039a18e06609733133b98e4ac0482eaca6fc
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1001.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,11,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,a7c27790db4abeafba744f23e08dfef928682e6a46b09f4b1b494920da8d6109
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1002.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,12,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,7b942a6a5e6abcdbbbc9a711e5626dddd4cca88aa643acbe2e456ed55d62396a
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1003.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,13,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,3fbb47f2b95d0d1df21132daff33e43552154febf182b018e62fa9bd4b1e7684
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1004.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,14,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,e7d8afbedead3399388376e019d926fcc43e7e87df6a0ae40307858139ef3348
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1005.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,15,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,46fd51c276eae4f7d6be2168a9a770d4be78f1dd528187b6633a45dcc99408af
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1006.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,16,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,43a3b2cc6a9d4002881fc8324948aa26522dc21bc2f6aa5053fde936bcfb49b1
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1007.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,17,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,4f474a81d12de674cca6c99fce32695d3dbcf5b3e4af61d3181db55341b309bf
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1008.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,18,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,50136f46a2bccb92e96597bb8b1e3a32aa647999c36a06f6e93a96a353c0d2d3
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1009.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,19,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,193b4bf738b719926e379515b59943d85a8672ca8dd574a125d9f676b23068b0
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1010.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,20,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,5f868f33e0b55646a84f10226f3a028ddd7d2e7a755e34f99ee85c1dca867dec
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1011.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,21,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,57180ce039fb2fc0d937ce2b41196fb052e65a652529717214dbcf9adc7b9410
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1012.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,22,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,40b471080d7a3aafcb712f78308fcce04b0fc32a59af10de954dc67baa15dc1b
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1013.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,23,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,768f60f8e5c7cd80a497d208e69a5cf96a907a9a121ba9a6df6a10c5fdb782bc
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1014.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,24,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,df500c010558544afc3416bea9f8a7230ced850f8994def618b6cdfb12aab70e
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1015.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,25,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,78c3e3a92963400baf8c05719df26d032c6bd6135a3c261fe4dc0590a5ae0e87
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1016.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,26,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,4e4e85d1402b4693a57736e2a6433d919de8d79e65357fa2e204518a18292f37
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1017.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,27,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,b5b215b48851b33c746317c9d45b18f642d49b5b02c240ac393a535c1dbaf81d
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1018.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,28,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,445baba35604748493a93c113b81fcf1d034312a64291547e04d6e7e6d70fa28
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1019.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:33,33,29,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,a84dddfca40508ae3a54120cf375721759d27f2bfe7ecda2728555d0ef06d10a
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1020.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:34,34,0,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,509eeac25960d7755057b34d4465d9440bfa730050499681224a64b636e6ec47
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1021.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:34,34,1,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,e8f0d65de225238ac19c28aecbb500048f0384b18d4e131334fca07c8fc1abe1
ml_training/datasets/structural/raw/qrdn/extracted Quad/train/1022.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:34,34,2,quad,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,9444bd560516a456f917d80ca9e1f79bca1e0cc13dc7fc611ba40c0a53b39660
